АВС/ DEF;От;До;Емкость;Оператор;Регион;ИНН
991;8251000;8274999;24000;ПАО "Ростелеком";Республика Башкортостан;7707049388
991;8275000;8284999;10000;ПАО "Ростелеком";Кировская обл.;7707049388
991;8285000;8334999;50000;ПАО "Ростелеком";Нижегородская обл.;7707049388
991;8335000;8344999;10000;ПАО "Ростелеком";Оренбургская обл.;7707049388
991;8345000;8354999;10000;ПАО "Ростелеком";Пензенская обл.;7707049388
991;8355000;8378999;24000;ПАО "Ростелеком";Самарская обл.;7707049388
991;8379000;8396999;18000;ПАО "Ростелеком";Саратовская обл.;7707049388
991;8397000;8406999;10000;ПАО "Ростелеком";Ульяновская обл.;7707049388
991;8407000;8416999;10000;ПАО "Ростелеком";Республика Марий Эл;7707049388
991;8417000;8426999;10000;ПАО "Ростелеком";Республика Мордовия;7707049388
991;8427000;8439999;13000;ПАО "Ростелеком";Удмуртская Республика;7707049388
991;8440000;8449999;10000;ПАО "Ростелеком";Чувашская Республика;7707049388
991;8450000;8474999;25000;ПАО "Ростелеком";Республика Татарстан;7707049388
991;8475000;8499999;25000;ПАО "Ростелеком";Волгоградская обл.;7707049388
991;8500000;8509999;10000;ПАО "Ростелеком";Краснодарский край;7707049388
991;8510000;8524999;15000;ПАО "Ростелеком";Ростовская обл.;7707049388
991;8525000;8527999;3000;ПАО "Ростелеком";Сахалинская обл.;7707049388
991;8528000;8529999;2000;ОАО "МТТ";Омская обл.;7705017253
991;8530000;8534999;5000;ОАО "МТТ";Нижегородская обл.;7705017253
991;8535000;8539999;5000;ОАО "МТТ";Челябинская обл.;7705017253
991;8540000;8879999;340000;ООО "Т2 Мобайл";г. Москва и Московская область;7743895280
991;8880000;8886999;7000;ООО "Спринт";г. Санкт-Петербург * Ленинградская область;7723613650
991;8887000;8887499;500;ООО "Спринт";г. Москва * Московская область;7723613650
991;8887500;8889999;2500;ООО "Спринт";г. Москва * Московская область;7723613650
991;8890000;8919999;30000;ПАО "Ростелеком";Курганская обл.;7707049388
991;8920000;8949999;30000;ПАО "Ростелеком";Ханты - Мансийский - Югра АО;7707049388
991;8950000;8959999;10000;ПАО "Ростелеком";Свердловская обл.;7707049388
991;8960000;8969999;10000;ПАО "Ростелеком";Тюменская обл.;7707049388
991;8970000;8984999;15000;ПАО "Ростелеком";Челябинская обл.;7707049388
991;8985000;8985499;500;АО "МТТ";Тамбовская обл.;7705017253
991;8985500;8985999;500;АО "МТТ";Республика Адыгея;7705017253
991;8986000;8986499;500;АО "МТТ";Ульяновская обл.;7705017253
991;8990000;8999999;10000;ОАО "МТТ";Нижегородская обл.;7705017253
991;9000000;9034999;35000;ПАО "Ростелеком";Ханты - Мансийский - Югра АО;7707049388
991;9035000;9039999;5000;ПАО "Ростелеком";Курганская обл.;7707049388
991;9040000;9079999;40000;ПАО "Ростелеком";Челябинская обл.;7707049388
991;9080000;9099999;20000;ПАО "Ростелеком";Тюменская обл.;7707049388
991;9100000;9199999;100000;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область;7743895280
991;9200000;9899999;700000;ООО "Т2 Мобайл";г. Москва и Московская область;7743895280
991;9900000;9939999;40000;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область;7743895280
991;9940000;9949999;10000;ООО "Т2 Мобайл";Архангельская область и Ненецкий автономный округ;7743895280
991;9950000;9999999;50000;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область;7743895280
992;0000000;0299999;300000;ООО "Т2 Мобайл";Свердловская обл.;7743895280
992;0300000;0300999;1000;ООО "Т2 Мобайл";Курганская обл.;7743895280
992;0301000;0301999;1000;ООО "Т2 Мобайл";Пермский край;7743895280
992;0302000;0303999;2000;ООО "Т2 Мобайл";Ямало-Ненецкий АО;7743895280
992;0304000;0305499;1500;ПАО "Ростелеком";Свердловская обл.;7707049388
992;0305500;0305599;100;АО "ЭР-Телеком Холдинг";Нижегородская обл.;5902202276
992;0305600;0305699;100;АО "ЭР-Телеком Холдинг";Свердловская обл.;5902202276
992;0305700;0305799;100;АО "ЭР-Телеком Холдинг";Новосибирская обл.;5902202276
992;0305800;0305899;100;АО "ЭР-Телеком Холдинг";Ростовская обл.;5902202276
992;0305900;0305949;50;ООО "МиАТел";г. Санкт-Петербург * Ленинградская область;7841482919
992;0305950;0305979;30;ООО "МиАТел";г. Санкт-Петербург * Ленинградская область;7841482919
992;0305980;0305999;20;ООО "МиАТел";г. Санкт-Петербург и Ленинградская область;7841482919
992;0306000;0308999;3000;ООО "Цифра групп";г. Москва * Московская область;9703019499
992;0309000;0309999;1000;АО "ЭР-Телеком Холдинг";Пермский край;5902202276
992;0310000;0319999;10000;АО "МТТ";Москва и Московская область;7705017253
992;0400000;0499999;100000;ООО "Т2 Мобайл";Ростовская обл.;7743895280
992;0500000;0599999;100000;ООО "Т2 Мобайл";Воронежская обл.;7743895280
992;0600000;0699999;100000;ООО "Т2 Мобайл";Самарская обл.;7743895280
992;0700000;0799999;100000;ООО "Т2 Мобайл";Республика Татарстан;7743895280
992;0800000;0859999;60000;ООО "Т2 Мобайл";Оренбургская обл.;7743895280
992;0860000;0899999;40000;ООО "Т2 Мобайл";Тюменская обл.;7743895280
992;0900000;0999999;100000;ООО "Т2 Мобайл";Свердловская обл.;7743895280
992;1000000;1049999;50000;ООО "Т2 Мобайл";Ярославская обл.;7743895280
992;1050000;1079999;30000;ООО "Т2 Мобайл";Калужская обл.;7743895280
992;1080000;1099999;20000;ООО "Т2 Мобайл";Ивановская обл.;7743895280
992;1100000;1108999;9000;ООО ИК "СИБИНТЕК";Москва и Московская область;7708119944
992;1109000;1109999;1000;ООО "Газпром телеком";Астраханская обл.;7740000020
992;1110000;1119999;10000;ООО "БЕЗЛИМИТ";Ставропольский край;9725007063
992;1120000;1139999;20000;ООО "Сбербанк-Телеком";Республика Бурятия;7736264044
992;1140000;1149999;10000;ООО "Сбербанк-Телеком";Ульяновская обл.;7736264044
992;1150000;1169999;20000;ООО "Сбербанк-Телеком";Новосибирская обл.;7736264044
992;1170000;1199999;30000;ООО "Сбербанк-Телеком";Иркутская обл.;7736264044
992;1200000;1229999;30000;ООО "Сбербанк-Телеком";Самарская обл.;7736264044
992;1230000;1239999;10000;ООО "Сбербанк-Телеком";Курганская обл.;7736264044
992;1240000;1249999;10000;АО "МТТ";г. Санкт-Петербург и Ленинградская область;7705017253
